marker	mapped_alignments.CRH01	mapped_alignments.CRH02	mapped_alignments.CRH03	mapped_alignments.CRH04	mapped_alignments.CRH05	samples_supported	minimum_count	total_count	gene
anura-00429_col5a1	138	17	14	210	249	5	14	628	col5a1
anura-03063_hectd3-ex1	138	14	28	226	205	5	14	611	hectd3
anura-01252_pdlim5-ex3	246	14	38	108	204	5	14	610	pdlim5
ranoidea-00167_akap13-ex3	63	14	101	255	176	5	14	609	akap13
ranoidea-03503_bcr-ex2	181	14	21	171	165	5	14	552	bcr
ranoidea-03984_atg2b-ex1	101	14	45	260	121	5	14	541	atg2b
anura-02303_enah-ex1	148	14	71	182	121	5	14	536	enah
ranoidea-03144_guf1-ex1	113	14	21	117	251	5	14	516	guf1
ranoidea-04741_idh1	200	14	57	66	174	5	14	511	idh1
ranoidea-00207_enpp1-ex3	236	21	14	90	141	5	14	502	enpp1
ranoidea-03151_loc108715779	125	14	17	145	200	5	14	501	loc108715779
anura-04729_mtif2-ex1	226	23	14	59	155	5	14	477	mtif2
anura-01584_slc9a6-ex3	109	30	14	166	123	5	14	442	slc9a6
anura-03961_lamc1-ex2	90	14	93	129	107	5	14	433	lamc1
ranoidea-01134_prpf31	65	14	50	165	139	5	14	433	prpf31
ranoidea-02134_tanc2	168	16	14	106	115	5	14	419	tanc2
ranoidea-06591_anon-2923	130	14	57	77	136	5	14	414	anon-2923
anura-02451_ccdc78-ex2	173	14	38	39	148	5	14	412	ccdc78
anura-02910_setd5-ex3	170	14	20	55	126	5	14	385	setd5
anura-02198_arhgef26	112	14	58	73	121	5	14	378	arhgef26
ranoidea-02780_gltscr1	83	56	14	76	141	5	14	370	gltscr1
anura-00218_fam132a	145	25	31	144	14	5	14	359	fam132a
anura-05723_uce-1148	94	67	96	66	14	5	14	337	uce-1148
anura-02022_asb3-ex3	127	21	14	64	106	5	14	332	asb3
ranoidea-01499_anon-1312	129	14	22	144	21	5	14	330	anon-1312
anura-03977_sestd1	78	14	18	121	98	5	14	329	sestd1
anura-05419_grk5-ex1	117	14	32	110	55	5	14	328	grk5
ranoidea-00159_trip4	125	16	14	45	109	5	14	309	trip4
anura-04216_hif1an	80	14	39	46	117	5	14	296	hif1an
anura-01734_mad2l1bp	120	30	14	31	96	5	14	291	mad2l1bp
anura-05359_snai3	68	14	56	134	19	5	14	291	snai3
ranoidea-02525_vwa5b1	73	14	20	51	132	5	14	290	vwa5b1
anura-02379_trim66-ex1	118	21	38	14	45	5	14	236	trim66
anura-02794_tax1bp3	104	14	48	37	27	5	14	230	tax1bp3
anura-06101_neurod6	58	14	55	46	48	5	14	221	neurod6
anura-00270_wdr91-ex2	76	14	18	31	80	5	14	219	wdr91
anura-00534_phf21b-ex2	43	14	36	58	61	5	14	212	phf21b
anura-04648_tceanc2-ex1	35	14	20	35	108	5	14	212	tceanc2
anura-03115_anon-2117	35	14	17	88	49	5	14	203	anon-2117
anura-03316_loc101730668	14	25	57	36	55	5	14	187	loc101730668
anura-05886_uce-3368	52	14	22	54	36	5	14	178	uce-3368
ranoidea-00012_kiaa0391	71	19	50	14	21	5	14	175	kiaa0391
ranoidea-06278_loc108696000	76	15	17	14	49	5	14	171	loc108696000
anura-00150_eif3l-ex1	56	19	14	27	52	5	14	168	eif3l
anura-06130_uce-6648	30	38	34	41	14	5	14	157	uce-6648
anura-03864_hnf4a-ex2	37	14	29	19	54	5	14	153	hnf4a
anura-00488_loc108708486	29	14	31	45	29	5	14	148	loc108708486
ranoidea-01859_anon-1428	23	14	17	25	44	5	14	123	anon-1428
anura-00626_mina-ex2	26	14	15	33	34	5	14	122	mina
ranoidea-06885_myoz1	19	15	14	35	24	5	14	107	myoz1
ranoidea-02304_minpp11-ex1	1936	44	13	1872	2208	5	13	6073	minpp11
ranoidea-07235_tmem41a-ex4	1326	13	58	1191	1428	5	13	4016	tmem41a
ranoidea-05634_cyfip1-ex3	666	13	32	724	771	5	13	2206	cyfip1
anura-00834_setdb2	589	13	36	1081	407	5	13	2126	setdb2
ranoidea-02913_anon-1747	864	13	42	755	446	5	13	2120	anon-1747
anura-01555_phax	623	28	13	348	1063	5	13	2075	phax
ranoidea-02127_wapl	360	13	31	283	728	5	13	1415	wapl
ranoidea-06789_tsc1l	412	13	41	444	315	5	13	1225	tsc1l
ranoidea-06535_syne4	465	13	20	255	461	5	13	1214	syne4
ranoidea-02777_tcirg1-ex3	393	15	13	204	527	5	13	1152	tcirg1
anura-04177_naga-ex2	421	29	13	480	202	5	13	1145	naga
anura-03052_atl1	287	13	21	218	458	5	13	997	atl1
ranoidea-02410_loc108703208	380	13	20	361	218	5	13	992	loc108703208
ranoidea-04598_c2cd5l-ex4	311	13	28	252	178	5	13	782	c2cd5l
anura-01717_tp53rk	331	13	105	226	96	5	13	771	tp53rk
ranoidea-01153_kntc1	153	13	17	215	353	5	13	751	kntc1
ranoidea-03205_anon-1854	357	19	13	213	149	5	13	751	anon-1854
ranoidea-06136_c11orf1	341	13	56	183	132	5	13	725	c11orf1
anura-04360_yif1b	237	13	59	196	204	5	13	709	yif1b
ranoidea-05727_wisp1-ex2	215	29	13	178	255	5	13	690	wisp1
anura-02066_adarb1-ex2	282	13	20	89	217	5	13	621	adarb1
ranoidea-00702_ucp3	216	13	16	126	205	5	13	576	ucp3
anura-04473_amacr-ex4	193	13	23	142	196	5	13	567	amacr
anura-01150_dennd2a-ex1	113	13	15	194	172	5	13	507	dennd2a
ranoidea-05641_slc16a12	128	13	23	165	177	5	13	506	slc16a12
anura-04199_anon-2594	234	13	16	87	40	5	13	390	anon-2594
ranoidea-02631_e2f5	108	13	24	126	103	5	13	374	e2f5
ranoidea-03486_cdh15-ex1	124	13	98	67	66	5	13	368	cdh15
ranoidea-05100_blm	140	13	26	52	126	5	13	357	blm
ranoidea-05033_anon-2433	128	13	33	125	45	5	13	344	anon-2433
ranoidea-04545_nt5c3a-ex2	169	13	16	86	54	5	13	338	nt5c3a
anura-03051_nin-ex5	145	13	19	65	77	5	13	319	nin
anura-06142_uce-6844	91	13	35	89	80	5	13	308	uce-6844
anura-01046_mfn2-ex2	107	13	16	92	53	5	13	281	mfn2
ranoidea-03116_anon-1818	101	13	37	26	100	5	13	277	anon-1818
anura-01488_os9-ex1	175	13	30	16	32	5	13	266	os9
anura-00790_cwc27	142	13	41	40	29	5	13	265	cwc27
ranoidea-01962_mgc68807	103	13	13	71	58	5	13	258	mgc68807
ranoidea-06369_anon-2851	114	15	13	64	52	5	13	258	anon-2851
anura-04676_anon-2787	54	13	50	69	56	5	13	242	anon-2787
ranoidea-05310_vtga2-ex1	78	13	18	68	62	5	13	239	vtga2
anura-06040_uce-5450	80	13	15	83	47	5	13	238	uce-5450
ranoidea-05621_ube4b-ex4	72	13	17	86	50	5	13	238	ube4b
anura-05706_uce-0888	55	13	52	61	43	5	13	224	uce-0888
ranoidea-02154_fgd5	74	14	13	66	49	5	13	216	fgd5
anura-02189_arhgef10l-ex2	71	13	50	25	55	5	13	214	arhgef10l
ranoidea-02114_chaf1b-ex2	97	25	34	40	13	5	13	209	chaf1b
anura-04305_pgd-ex3	41	24	13	55	74	5	13	207	pgd
ranoidea-05213_zfyve1-ex1	46	13	35	59	53	5	13	206	zfyve1
ranoidea-04371_slc12a8l-ex2	36	13	48	60	47	5	13	204	slc12a8l
ranoidea-05533_pdcd4-ex2	112	13	29	28	15	5	13	197	pdcd4
anura-03575_adck1	24	29	57	13	72	5	13	195	adck1
anura-00283_adgrl2-ex1	40	33	61	13	37	5	13	184	adgrl2
anura-03995_umps-ex1	66	14	13	33	35	5	13	161	umps
anura-05967_rorb	13	15	48	35	48	5	13	159	rorb
anura-02893_irf8-ex2	74	13	24	28	18	5	13	157	irf8
anura-04500_anon-2718	41	13	14	74	15	5	13	157	anon-2718
anura-02376_vps72-ex1	79	17	13	32	14	5	13	155	vps72
anura-01567_sdf2	70	23	13	14	21	5	13	141	sdf2
ranoidea-03758_chrnb3	59	15	13	23	30	5	13	140	chrnb3
anura-06191_uce-7521	30	13	13	24	51	5	13	131	uce-7521
anura-00233_ampd3-ex2	13	16	36	40	22	5	13	127	ampd3
ranoidea-07089_yars-ex1	54	14	13	22	13	5	13	116	yars
ranoidea-02263_dct-ex1	13	13	21	39	26	5	13	112	dct
ranoidea-06386_anon-2856	4953	12	26	4328	5946	5	12	15265	anon-2856
ranoidea-01545_loc101733398	6219	35	12	480	510	5	12	7256	loc101733398
ranoidea-06172_c1orf116	2717	19	12	1120	2180	5	12	6048	c1orf116
ranoidea-05287_rab3gap1-ex1	883	12	178	994	860	5	12	2927	rab3gap1
ranoidea-05216_sipa1l1-ex1	1265	12	144	768	734	5	12	2923	sipa1l1
anura-02739_itgb2-ex2	477	12	138	755	883	5	12	2265	itgb2
ranoidea-07060_anon-3065	715	12	49	1018	323	5	12	2117	anon-3065
ranoidea-02923_anon-1751	1352	49	12	301	263	5	12	1977	anon-1751
ranoidea-03857_hspbap1	853	155	331	12	368	5	12	1719	hspbap1
ranoidea-05682_anln2-ex2	312	12	25	495	515	5	12	1359	anln2
anura-00620_herc6	127	26	12	636	505	5	12	1306	herc6
ranoidea-00157_apbb1ip	697	12	22	243	330	5	12	1304	apbb1ip
ranoidea-03753_qser1	400	12	103	382	399	5	12	1296	qser1
ranoidea-04910_anon-2397	389	12	79	497	289	5	12	1266	anon-2397
ranoidea-00304_mterfd2	85	12	62	742	348	5	12	1249	mterfd2
ranoidea-02592_luc7l3-ex2	59	12	20	1019	54	5	12	1164	luc7l3
ranoidea-01757_anon-1398	350	12	15	434	346	5	12	1157	anon-1398
ranoidea-05319_anon-2533	534	19	12	404	139	5	12	1108	anon-2533
ranoidea-06125_anon-2779	341	48	12	272	397	5	12	1070	anon-2779
anura-02266_hck-ex2	287	34	12	389	339	5	12	1061	hck
ranoidea-06646_ptprs	265	12	27	384	346	5	12	1034	ptprs
ranoidea-01555_anon-1337	511	14	12	332	67	5	12	936	anon-1337
ranoidea-01610_lyl1	298	12	35	282	301	5	12	928	lyl1
anura-04665_snapc4	199	12	27	313	146	5	12	697	snapc4
ranoidea-03444_aggf1-ex1	173	12	16	255	229	5	12	685	aggf1
anura-02751_fos	329	12	36	206	58	5	12	641	fos
anura-05183_b3glct	277	12	31	129	174	5	12	623	b3glct
ranoidea-01276_scfd1	211	12	40	203	154	5	12	620	scfd1
ranoidea-05864_anon-2705	191	63	12	203	141	5	12	610	anon-2705
ranoidea-06226_zswim3	124	12	16	427	26	5	12	605	zswim3
anura-02724_itsn1l	132	12	15	228	214	5	12	601	itsn1l
ranoidea-04531_pggt1b-ex2	176	12	27	228	151	5	12	594	pggt1b
ranoidea-06827_ddx51-ex6	62	20	12	362	122	5	12	578	ddx51
anura-03718_kcnk1s	104	12	26	160	258	5	12	560	kcnk1s
ranoidea-03953_anon-2096	174	12	172	171	28	5	12	557	anon-2096
ranoidea-01915_anon-1442	363	26	30	12	121	5	12	552	anon-1442
anura-00264_xylt2-ex2	238	12	15	128	125	5	12	518	xylt2
ranoidea-04967_ccdc11-ex1	198	34	12	165	100	5	12	509	ccdc11
anura-02151_pddc1-ex2	144	16	12	283	53	5	12	508	pddc1
ranoidea-02558_slc35f4	125	12	28	172	165	5	12	502	slc35f4
anura-05896_uce-3560	152	12	78	133	93	5	12	468	uce-3560
ranoidea-00361_mrpl3-ex1	140	12	22	182	108	5	12	464	mrpl3
ranoidea-00411_anon-1002	223	18	12	103	71	5	12	427	anon-1002
ranoidea-02649_cnnm3-ex3	187	12	18	116	85	5	12	418	cnnm3
anura-01608_tmem63bs	123	12	27	128	121	5	12	411	tmem63bs
ranoidea-02505_tjp2-ex1	75	12	26	129	169	5	12	411	tjp2
ranoidea-00395_anon-0993	121	12	67	72	119	5	12	391	anon-0993
anura-00167_fmnl3-ex1	104	25	12	114	129	5	12	384	fmnl3
anura-03252_hnrnpdl	92	21	12	159	96	5	12	380	hnrnpdl
anura-00682_vcp	39	12	39	118	134	5	12	342	vcp
anura-01755_ogfod1	145	27	12	50	95	5	12	329	ogfod1
anura-04009_cfap73	153	12	38	106	20	5	12	329	cfap73
anura-05680_uce-0583	66	50	116	84	12	5	12	328	uce-0583
anura-01483_abcb6-ex3	99	12	52	108	50	5	12	321	abcb6
anura-04151_grtp1-ex2	76	12	35	107	89	5	12	319	grtp1
anura-01312_anon-1381	94	12	64	44	90	5	12	304	anon-1381
anura-01799_smtn-ex4	86	12	23	101	75	5	12	297	smtn
anura-05170_scp2	148	12	22	32	83	5	12	297	scp2
anura-06230_uce-8014	57	12	51	64	75	5	12	259	uce-8014
anura-05780_uce-1963	81	12	56	74	32	5	12	255	uce-1963
ranoidea-00905_inf2	79	13	12	87	57	5	12	248	inf2
anura-00474_rfc2	71	12	12	92	58	5	12	245	rfc2
anura-03248_taf1-ex2	136	31	25	24	12	5	12	228	taf1
ranoidea-06110_dgkd-ex2	102	12	18	47	15	5	12	194	dgkd
ranoidea-03819_zmym3-ex3	95	21	35	12	19	5	12	182	zmym3
ranoidea-01051_mcm2-ex3	22	24	74	12	47	5	12	179	mcm2
anura-03502_grhl1	79	13	12	33	39	5	12	176	grhl1
ranoidea-05404_lsr1	18	14	12	51	73	5	12	168	lsr1
anura-06189_uce-7507	41	12	23	36	48	5	12	160	uce-7507
ranoidea-00822_ubap2-ex4	37	12	15	24	70	5	12	158	ubap2
ranoidea-00120_kcnma1-ex1	35	12	22	44	44	5	12	157	kcnma1
anura-02147_deaf1	52	12	17	24	31	5	12	136	deaf1
anura-06023_uce-5296	45	15	26	34	12	5	12	132	uce-5296
anura-05842_prdm5	40	12	23	24	30	5	12	129	prdm5
ranoidea-05293_anon-2527	38	12	13	30	35	5	12	128	anon-2527
anura-06155_uce-6990	38	12	27	18	31	5	12	126	uce-6990
anura-01832_anks3-ex1	44	26	31	12	12	5	12	125	anks3
anura-05736_uce-1354	28	12	21	24	26	5	12	111	uce-1354
anura-05727_uce-1201	20	21	23	26	12	5	12	102	uce-1201
anura-06017_elavl4	12	24	13	24	21	5	12	94	elavl4
ranoidea-04455_rpl28	12	17	21	22	19	5	12	91	rpl28
anura-05999_uce-4966	12	14	23	18	22	5	12	89	uce-4966
ranoidea-06844_podn-ex2	24	13	21	19	12	5	12	89	podn
ranoidea-03554_elll	1646	11	11	2971	2927	5	11	7566	elll
anura-01602_babam1-ex1	2095	567	11	1394	1315	5	11	5382	babam1
ranoidea-06623_zc3h13-ex3	1318	11	52	913	1396	5	11	3690	zc3h13
anura-02729_fjx1	1027	11	12	1158	890	5	11	3098	fjx1
ranoidea-05601_espn	883	11	39	842	600	5	11	2375	espn
anura-02880_thop1-ex1	639	11	39	615	714	5	11	2018	thop1
anura-02441_xetrov90006897mg	525	11	67	815	591	5	11	2009	xetrov90006897mg
ranoidea-01741_vnn2	123	11	28	860	286	5	11	1308	vnn2
anura-03772_atp12a2-ex1	522	11	24	325	405	5	11	1287	atp12a2
ranoidea-01718_znf770	470	11	55	637	17	5	11	1190	znf770
anura-04905_anon-2896	424	11	19	421	303	5	11	1178	anon-2896
anura-03444_loc105947166-ex2	416	11	71	175	313	5	11	986	loc105947166
ranoidea-02045_anon-1485	237	11	221	272	240	5	11	981	anon-1485
anura-04721_ccndbp1	398	11	20	311	176	5	11	916	ccndbp1
anura-05212_fut11-ex2	373	11	16	259	248	5	11	907	fut11
ranoidea-06295_anon-2820	143	13	11	362	174	5	11	703	anon-2820
anura-02298_homer3	152	13	11	301	193	5	11	670	homer3
ranoidea-03374_ints1l	188	11	40	212	206	5	11	657	ints1l
ranoidea-02431_impad1	284	11	24	170	167	5	11	656	impad1
ranoidea-05050_znf598-ex1	38	11	14	254	337	5	11	654	znf598
ranoidea-03061_leprel4-ex2	187	11	62	202	127	5	11	589	leprel4
anura-05094_cd151-ex2	151	11	35	195	162	5	11	554	cd151
anura-03195_kat2a-ex2	206	11	24	151	138	5	11	530	kat2a
ranoidea-04045_loc108698716	111	21	11	178	179	5	11	500	loc108698716
anura-04722_ddx27-ex1	167	11	45	118	121	5	11	462	ddx27
anura-00142_mastl-ex1	202	11	63	47	120	5	11	443	mastl
anura-03875_aifm2-ex2	171	21	11	81	121	5	11	405	aifm2
ranoidea-06570_loc108700035	113	11	15	122	132	5	11	393	loc108700035
ranoidea-02517_plxnb3	85	11	52	137	105	5	11	390	plxnb3
ranoidea-04223_ptprf-ex4	138	11	53	83	102	5	11	387	ptprf
anura-01331_taf4b-ex1	256	28	11	46	40	5	11	381	taf4b
anura-04545_syne3-ex2	91	11	29	130	120	5	11	381	syne3
ranoidea-04767_loc108713140	121	11	16	102	109	5	11	359	loc108713140
ranoidea-01310_anon-1261	100	11	21	125	101	5	11	358	anon-1261
ranoidea-00854_anon-1130	123	11	28	103	82	5	11	347	anon-1130
anura-00551_siael	72	11	67	46	144	5	11	340	siael
anura-00130_otud41-ex1	141	11	27	101	54	5	11	334	otud41
ranoidea-03057_anon-1801	13	11	16	101	187	5	11	328	anon-1801
anura-03991_ppap2c-ex2	44	11	34	82	148	5	11	319	ppap2c
ranoidea-01582_fam73b	47	11	30	140	85	5	11	313	fam73b
anura-05326_myo1e2-ex3	147	14	11	111	25	5	11	308	myo1e2
ranoidea-04537_gipc2	104	11	13	109	57	5	11	294	gipc2
ranoidea-06061_loc100493382	81	19	11	75	104	5	11	290	loc100493382
anura-03701_atat1-ex2	84	16	11	96	78	5	11	285	atat1
ranoidea-02075_asns-ex2	113	20	11	56	78	5	11	278	asns
ranoidea-01315_anon-1262	68	22	11	108	61	5	11	270	anon-1262
ranoidea-00138_rpl7l1l-ex1	83	11	23	111	35	5	11	263	rpl7l1l
ranoidea-03811_rps6ka6-ex3	115	11	23	25	86	5	11	260	rps6ka6
ranoidea-00240_anon-0936	160	22	11	27	24	5	11	244	anon-0936
ranoidea-04862_anon-2384	47	11	18	28	130	5	11	234	anon-2384
anura-03644_atp6v1b1-ex1	33	11	12	133	42	5	11	231	atp6v1b1
ranoidea-03382_rsg1	72	11	35	31	82	5	11	231	rsg1
ranoidea-05890_brix1-ex1	91	11	20	31	74	5	11	227	brix1
ranoidea-00863_anon-1134	91	12	11	37	58	5	11	209	anon-1134
ranoidea-04306_fnbp1l	11	35	66	36	57	5	11	205	fnbp1l
ranoidea-03223_spire1	63	11	12	86	29	5	11	201	spire1
anura-05901_uce-3603	58	11	35	42	50	5	11	196	uce-3603
anura-06114_uce-6478	54	11	13	53	57	5	11	188	uce-6478
ranoidea-03696_mms19	70	14	11	24	69	5	11	188	mms19
anura-01434_pdgfrl-ex2	33	11	41	86	13	5	11	184	pdgfrl
anura-05801_uce-2253	33	11	43	49	44	5	11	180	uce-2253
anura-04314_nr1h2	92	11	16	46	14	5	11	179	nr1h2
anura-03283_ngly1	46	11	26	57	32	5	11	172	ngly1
anura-05935_uce-4014	27	11	32	50	37	5	11	157	uce-4014
ranoidea-05788_slc3a1-ex1	24	11	21	35	57	5	11	148	slc3a1
anura-06057_gba3	27	11	26	33	47	5	11	144	gba3
anura-01636_arsb	54	11	28	23	25	5	11	141	arsb
anura-05973_uce-4557	39	11	32	28	29	5	11	139	uce-4557
anura-06064_uce-5773	54	11	15	24	25	5	11	129	uce-5773
ranoidea-02749_eif5bs	34	11	44	16	19	5	11	124	eif5bs
anura-06135_uce-6764	38	11	16	43	15	5	11	123	uce-6764
ranoidea-02462_pdpr-ex2	39	14	11	27	31	5	11	122	pdpr
ranoidea-07006_tmem185a-ex1	44	12	11	20	35	5	11	122	tmem185a
anura-06223_zfand3	39	27	14	20	11	5	11	111	zfand3
ranoidea-02663_anon-1662	22	11	16	44	18	5	11	111	anon-1662
ranoidea-01085_anon-1199	35	11	18	23	23	5	11	110	anon-1199
ranoidea-01768_clcn6-ex2	30	11	11	30	26	5	11	108	clcn6
anura-03614_anon-2323	23	21	31	19	11	5	11	105	anon-2323
anura-06078_uce-5968	19	11	35	13	24	5	11	102	uce-5968
anura-01476_nol6-ex2	22	20	32	12	11	5	11	97	nol6
ranoidea-03910_ept1l	11	15	16	22	20	5	11	84	ept1l
ranoidea-04899_ankrd52	23	11	16	17	15	5	11	82	ankrd52
anura-06117_uce-6534	21	11	11	17	18	5	11	78	uce-6534
anura-05841_uce-2784	19	15	11	15	12	5	11	72	uce-2784
ranoidea-00877_anon-1144	1303	10	26	1937	2004	5	10	5280	anon-1144
anura-01067_fam160b2-ex1	1638	10	196	1398	1356	5	10	4598	fam160b2
ranoidea-06076_anon-2766	1023	70	10	1117	1476	5	10	3696	anon-2766
ranoidea-03250_mylk4	1182	19	10	1381	872	5	10	3464	mylk4
anura-04767_vav1-ex1	1137	16	10	1277	985	5	10	3425	vav1
ranoidea-05609_ttc34-ex2	1212	10	101	999	939	5	10	3261	ttc34
anura-03007_anon-2082	1067	186	10	1132	814	5	10	3209	anon-2082
ranoidea-05591_stbd1	799	10	186	733	1085	5	10	2813	stbd1
anura-03321_anon-2206	953	10	14	788	757	5	10	2522	anon-2206
anura-00399_c18orf25	633	10	22	1030	785	5	10	2480	c18orf25
anura-04485_thap4	1627	10	31	125	40	5	10	1833	thap4
ranoidea-04064_loc100495179	1366	10	18	160	154	5	10	1708	loc100495179
anura-02566_nhlrc2	801	10	16	442	256	5	10	1525	nhlrc2
ranoidea-05010_anon-2427	396	10	82	584	441	5	10	1513	anon-2427
ranoidea-01316_arfgef1-ex1	510	24	10	395	478	5	10	1417	arfgef1
anura-00529_mcat	295	86	10	433	440	5	10	1264	mcat
ranoidea-02227_anon-1528	564	10	277	231	155	5	10	1237	anon-1528
anura-05340_rint1-ex1	443	10	18	124	524	5	10	1119	rint1
ranoidea-00488_nov	138	10	43	429	499	5	10	1119	nov
anura-04335_fbn1s	325	15	10	301	370	5	10	1021	fbn1s
anura-00751_stpg1	349	10	43	414	178	5	10	994	stpg1
anura-05427_mblac1	497	18	10	204	229	5	10	958	mblac1
anura-02113_anon-1691	364	50	10	242	290	5	10	956	anon-1691
ranoidea-05219_sh3rf2	293	10	40	336	270	5	10	949	sh3rf2
ranoidea-06544_tgfbr3	278	10	29	278	306	5	10	901	tgfbr3
ranoidea-01587_loc100495696	137	10	187	441	29	5	10	804	loc100495696
anura-03370_sybu-ex2	436	10	35	141	87	5	10	709	sybu
anura-00063_anon-0873	240	10	26	288	127	5	10	691	anon-0873
anura-00644_sostdc1	196	17	10	233	197	5	10	653	sostdc1
ranoidea-05929_aga	88	10	13	290	203	5	10	604	aga
anura-01072_loc108704887	160	10	42	198	186	5	10	596	loc108704887
anura-01393_phc1-ex3	246	10	21	141	143	5	10	561	phc1
ranoidea-01444_loc100498229	83	10	64	80	320	5	10	557	loc100498229
anura-03373_fam20c	176	10	16	183	144	5	10	529	fam20c
anura-02559_xnf7-b	99	10	26	107	268	5	10	510	xnf7-b
ranoidea-02621_pik3c2as	212	22	10	221	37	5	10	502	pik3c2as
ranoidea-03964_galnt9	122	10	47	187	136	5	10	502	galnt9
